Timestamp,D0,S0,D1,S1,D2,S2,D3,S3,D4,S4,D5,S5,D6,S6,D7,S7,D8,S8,D9,S9,D10,S10,D11,S11,D12,S12,D13,S13,D14,S14,D15,S15,D16,S16,D17,S17
1537443075.37492,0,OFF,-1,OFF,-3,OFF,2,OFF,3,OFF,2,OFF,0,OFF,3,OFF,0,OFF,-4,OFF,2,OFF,1,OFF,3,OFF,1,OFF,1,OFF,0,OFF,-1,OFF,-2,OFF
1537443075.48329,0,OFF,-1,OFF,3,OFF,2,OFF,3,OFF,2,OFF,0,OFF,0,OFF,0,OFF,-4,OFF,2,OFF,1,OFF,3,OFF,1,OFF,1,OFF,0,OFF,-1,OFF,-2,OFF
1537443075.59166,0,OFF,-1,OFF,3,OFF,2,OFF,-3,OFF,2,OFF,0,OFF,1,OFF,0,OFF,-4,OFF,2,OFF,1,OFF,3,OFF,1,OFF,1,OFF,0,OFF,-1,OFF,-2,OFF
1537443075.70003,0,OFF,-1,OFF,-3,OFF,2,OFF,1,OFF,2,OFF,0,OFF,5,OFF,2,OFF,-4,OFF,3,OFF,1,OFF,3,OFF,-3,OFF,1,OFF,0,OFF,-1,OFF,-2,OFF
1537443075.80840,0,OFF,-1,OFF,2,OFF,2,OFF,1,OFF,2,OFF,0,OFF,0,OFF,-3,OFF,-4,OFF,-2,OFF,1,OFF,3,OFF,1,OFF,1,OFF,0,OFF,-1,OFF,-2,OFF
1537443075.91677,0,OFF,-1,OFF,2,OFF,2,OFF,-4,OFF,2,OFF,0,OFF,0,OFF,-3,OFF,-4,OFF,3,OFF,1,OFF,3,OFF,1,OFF,1,OFF,0,OFF,-1,OFF,-2,OFF
1537443076.02514,0,OFF,-1,OFF,2,OFF,2,OFF,-3,OFF,2,OFF,0,OFF,4,OFF,4,OFF,-4,OFF,2,OFF,1,OFF,3,OFF,1,OFF,1,OFF,0,OFF,-1,OFF,-2,OFF
1537443076.13351,0,OFF,-1,OFF,-2,OFF,2,OFF,-3,OFF,2,OFF,0,OFF,4,OFF,3,OFF,-4,OFF,2,OFF,1,OFF,3,OFF,1,OFF,1,OFF,0,OFF,-1,OFF,-2,OFF
1537443076.24188,0,OFF,-1,OFF,2,OFF,2,OFF,-3,OFF,2,OFF,0,OFF,1,OFF,-1,OFF,-4,OFF,2,OFF,1,OFF,3,OFF,1,OFF,1,OFF,0,OFF,-1,OFF,-2,OFF
1537443076.35025,0,OFF,-1,OFF,2,OFF,2,OFF,-4,OFF,2,OFF,0,OFF,3,OFF,5,OFF,-4,OFF,2,OFF,1,OFF,3,OFF,1,OFF,1,OFF,0,OFF,-1,OFF,-2,OFF
1537443076.45862,0,OFF,-1,OFF,1,OFF,2,OFF,-3,OFF,2,OFF,0,OFF,0,OFF,1,OFF,-4,OFF,2,OFF,1,OFF,3,OFF,1,OFF,1,OFF,0,OFF,-1,OFF,-2,OFF
1537443076.56699,0,OFF,-1,OFF,1,OFF,2,OFF,-3,OFF,2,OFF,0,OFF,-1,OFF,1,OFF,-4,OFF,2,OFF,6,OFF,3,OFF,1,OFF,1,OFF,0,OFF,-1,OFF,-2,OFF
1537443076.67536,0,OFF,-1,OFF,1,OFF,2,OFF,-4,OFF,2,OFF,0,OFF,1,OFF,1,OFF,-4,OFF,2,OFF,2,OFF,3,OFF,1,OFF,1,OFF,0,OFF,-1,OFF,-2,OFF
1537443076.78373,-1,OFF,-2,OFF,-2,OFF,-1,OFF,-2,OFF,0,OFF,0,OFF,1,OFF,1,OFF,-4,OFF,2,OFF,2,OFF,3,OFF,1,OFF,1,OFF,0,OFF,-1,OFF,-2,OFF
1537443076.89210,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,3,OFF,-3,OFF,0,OFF,-4,OFF,-1,OFF,-1,OFF,-3,OFF,3,OFF,0,OFF,-1,OFF,1,OFF,1,OFF
1537443077.00047,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-3,OFF,-3,OFF,0,OFF,5,OFF,-1,OFF,-1,OFF,-3,OFF,1,OFF,0,OFF,-1,OFF,1,OFF,1,OFF
1537443077.10884,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,1,OFF,-3,OFF,0,OFF,5,OFF,-1,OFF,-1,OFF,-3,OFF,1,OFF,0,OFF,-1,OFF,1,OFF,1,OFF
1537443077.21721,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,1,OFF,-3,OFF,0,OFF,5,OFF,-1,OFF,-1,OFF,-3,OFF,1,OFF,0,OFF,5,OFF,1,OFF,1,OFF
1537443077.32558,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,1,OFF,-3,OFF,0,OFF,5,OFF,-1,OFF,5,OFF,-3,OFF,1,OFF,0,OFF,0,OFF,1,OFF,1,OFF
1537443077.43395,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,1,OFF,-3,OFF,0,OFF,5,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,0,OFF,0,OFF,1,OFF,1,OFF
1537443077.54232,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,1,OFF,-3,OFF,0,OFF,5,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,0,OFF,0,OFF,1,OFF,1,OFF
1537443077.65069,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,1,OFF,-3,OFF,0,OFF,5,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,0,OFF,0,OFF,1,OFF,1,OFF
1537443077.75906,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,1,OFF,-3,OFF,0,OFF,5,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,0,OFF,0,OFF,1,OFF,1,OFF
1537443077.86743,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,1,OFF,-3,OFF,0,OFF,5,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,0,OFF,0,OFF,1,OFF,1,OFF
1537443077.97580,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,1,OFF,-3,OFF,0,OFF,5,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,0,OFF,0,OFF,1,OFF,1,OFF
1537443078.08417,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,1,OFF,-3,OFF,0,OFF,5,OFF,-1,OFF,0,OFF,4,OFF,1,OFF,0,OFF,0,OFF,1,OFF,1,OFF
1537443078.19254,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,1,OFF,-3,OFF,0,OFF,5,OFF,-1,OFF,0,OFF,0,OFF,1,OFF,0,OFF,0,OFF,1,OFF,1,OFF
1537443078.30091,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,1,OFF,-3,OFF,0,OFF,5,OFF,-1,OFF,0,OFF,0,OFF,-1,OFF,0,OFF,0,OFF,1,OFF,1,OFF
1537443078.40928,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,1,OFF,-3,OFF,0,OFF,5,OFF,-1,OFF,0,OFF,0,OFF,-1,OFF,0,OFF,0,OFF,1,OFF,1,OFF
1537443078.51765,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,1,OFF,-3,OFF,0,OFF,5,OFF,-1,OFF,0,OFF,0,OFF,-1,OFF,0,OFF,0,OFF,1,OFF,1,OFF
1537443078.62602,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,1,OFF,-3,OFF,0,OFF,5,OFF,-1,OFF,0,OFF,0,OFF,-1,OFF,0,OFF,0,OFF,1,OFF,1,OFF
1537443078.73439,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-3,OFF,-3,OFF,0,OFF,-3,OFF,-1,OFF,0,OFF,0,OFF,-1,OFF,0,OFF,6,OFF,1,OFF,1,OFF
1537443078.84276,-1,OFF,-2,OFF,6,OFF,-1,OFF,2,OFF,0,OFF,-4,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,0,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443078.95113,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,0,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443079.05950,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,0,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443079.16787,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,0,OFF,3,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443079.27624,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,0,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443079.38461,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,0,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443079.49298,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,0,OFF,3,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443079.60135,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-4,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,0,OFF,1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443079.70972,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,0,OFF,1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443079.81809,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,0,OFF,1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443079.92646,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,0,OFF,1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443080.03483,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,0,OFF,1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443080.14320,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,0,OFF,1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443080.25157,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,0,OFF,1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443080.35994,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,0,OFF,1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443080.46831,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,0,OFF,4,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443080.57668,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,0,OFF,1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443080.68505,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,0,OFF,1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443080.79342,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,0,OFF,1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443080.90179,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,0,OFF,1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443081.01016,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,0,OFF,1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443081.11853,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,3,OFF,3,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443081.22690,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,2,OFF,2,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443081.33527,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,3,OFF,2,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443081.44364,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,-1,OFF,2,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443081.55201,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,-1,OFF,2,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443081.66038,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,1,OFF,-1,OFF,0,OFF,-1,OFF,2,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443081.76875,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,-4,OFF,-1,OFF,0,OFF,3,OFF,0,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443081.87712,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,4,OFF,-1,OFF,0,OFF,-2,OFF,0,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443081.98549,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,-4,OFF,-1,OFF,0,OFF,-2,OFF,0,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443082.09386,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,0,OFF,-2,OFF,0,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443082.20223,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,4,OFF,-2,OFF,0,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443082.31060,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,-2,OFF,-2,OFF,0,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443082.41897,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,-2,OFF,-2,OFF,3,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443082.52734,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,-2,OFF,3,OFF,3,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443082.63571,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,-2,OFF,-1,OFF,-2,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443082.74408,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,-2,OFF,-1,OFF,-2,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443082.85245,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,-2,OFF,-1,OFF,5,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443082.96082,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,-2,OFF,-1,OFF,4,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443083.06919,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,-2,OFF,-1,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443083.17756,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,-2,OFF,-1,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443083.28593,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,-4,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,6,OFF,-1,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443083.39430,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,3,OFF,-1,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443083.50267,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,3,OFF,-1,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443083.61104,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,3,OFF,-1,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443083.71941,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,3,OFF,-1,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443083.82778,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,4,OFF,-1,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443083.93615,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,1,OFF,-1,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443084.04452,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,1,OFF,-1,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443084.15289,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,1,OFF,4,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443084.26126,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,1,OFF,2,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443084.36963,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,1,OFF,2,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443084.47800,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,1,OFF,2,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443084.58637,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,1,OFF,2,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443084.69474,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,1,OFF,4,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443084.80311,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,1,OFF,-1,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443084.91148,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,0,OFF,-1,OFF,1,OFF,-1,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443085.01985,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,2,OFF,-1,OFF,1,OFF,-1,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443085.12822,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,2,OFF,-1,OFF,1,OFF,-1,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443085.23659,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,2,OFF,-1,OFF,1,OFF,-1,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443085.34496,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,2,OFF,-1,OFF,1,OFF,-1,OFF,-1,OFF,0,OFF,-3,OFF,1,OFF,1,OFF
1537443085.45333,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,2,OFF,-1,OFF,1,OFF,-1,OFF,3,OFF,0,OFF,6,OFF,1,OFF,1,OFF
1537443085.56170,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,-3,OFF,0,OFF,2,OFF,-1,OFF,1,OFF,-1,OFF,-1,OFF,0,OFF,-4,OFF,1,OFF,1,OFF
1537443085.67007,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,5,OFF,0,OFF,2,OFF,-1,OFF,1,OFF,-1,OFF,-1,OFF,0,OFF,-4,OFF,1,OFF,1,OFF
1537443085.77844,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,3,OFF,0,OFF,2,OFF,-1,OFF,1,OFF,-1,OFF,-1,OFF,0,OFF,-4,OFF,1,OFF,1,OFF
1537443085.88681,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,3,OFF,0,OFF,2,OFF,-1,OFF,1,OFF,-1,OFF,-1,OFF,0,OFF,-4,OFF,1,OFF,1,OFF
1537443085.99518,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,3,OFF,0,OFF,2,OFF,-1,OFF,1,OFF,-1,OFF,-1,OFF,0,OFF,-4,OFF,1,OFF,1,OFF
1537443086.10355,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,3,OFF,0,OFF,2,OFF,-1,OFF,1,OFF,-1,OFF,5,OFF,0,OFF,-4,OFF,1,OFF,1,OFF
1537443086.21192,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,3,OFF,0,OFF,2,OFF,-1,OFF,4,OFF,2,OFF,1,OFF,0,OFF,-4,OFF,1,OFF,1,OFF
1537443086.32029,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,3,OFF,0,OFF,2,OFF,-1,OFF,4,OFF,1,OFF,1,OFF,0,OFF,-4,OFF,1,OFF,1,OFF
1537443086.42866,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,3,OFF,0,OFF,2,OFF,-1,OFF,0,OFF,1,OFF,1,OFF,0,OFF,-4,OFF,1,OFF,1,OFF
1537443086.53703,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,3,OFF,0,OFF,2,OFF,-1,OFF,0,OFF,1,OFF,1,OFF,0,OFF,-4,OFF,1,OFF,1,OFF
1537443086.64540,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,3,OFF,0,OFF,2,OFF,-1,OFF,0,OFF,1,OFF,1,OFF,0,OFF,-4,OFF,1,OFF,1,OFF
1537443086.75377,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,3,OFF,0,OFF,2,OFF,-1,OFF,0,OFF,1,OFF,1,OFF,0,OFF,-4,OFF,1,OFF,1,OFF
1537443086.86214,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,3,OFF,0,OFF,2,OFF,-1,OFF,0,OFF,1,OFF,1,OFF,0,OFF,-4,OFF,1,OFF,1,OFF
1537443086.97051,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,3,OFF,0,OFF,2,OFF,-1,OFF,0,OFF,1,OFF,1,OFF,0,OFF,-4,OFF,1,OFF,1,OFF
1537443087.07888,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,3,OFF,0,OFF,2,OFF,-1,OFF,0,OFF,4,OFF,1,OFF,0,OFF,-4,OFF,1,OFF,1,OFF
1537443087.18725,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,3,OFF,0,OFF,2,OFF,-1,OFF,0,OFF,1,OFF,1,OFF,0,OFF,-4,OFF,1,OFF,1,OFF
1537443087.29562,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,3,OFF,0,OFF,2,OFF,-1,OFF,0,OFF,1,OFF,1,OFF,0,OFF,-4,OFF,1,OFF,1,OFF
1537443087.40399,-1,OFF,-2,OFF,-2,OFF,-1,OFF,2,OFF,0,OFF,2,OFF,3,OFF,0,OFF,2,OFF,-1,OFF,0,OFF,3,OFF,1,OFF,0,OFF,-4,OFF,1,OFF,1,OFF
